,0,1,2,3,4,5,6,7,8,9
0,14.733615211481219,11.86452168450754,18.97010436678801,5.659336895396823,12.015284555822381,1.4512780736626292,17.17004678292764,0.20245413722816658,0.27607998585525395,10.776421274405653
1,15.232243276262802,0.5597854458765543,12.467284601375704,11.323523921978822,11.375924284488086,19.00241233830845,11.937046032718312,12.936936062684914,11.394553857608221,17.606375954288993
2,2.257520546477585,2.1072362667330116,12.535619969682605,1.7115458485345585,7.397066209922088,14.925606896096081,3.5393885595518144,14.259482834424329,13.650890185856246,0.6712395057653846
3,12.49238506230576,2.9657925885562495,5.526712427191492,7.43795665779784,12.739900334511084,6.131539316609638,15.486736299153643,10.704953364583675,2.9210823207319505,1.2516132717468889
4,2.1824711361232976,1.7185727074426345,8.518226816794398,1.0585884353983663,6.561934982936167,1.0651736501157452,4.456226457868236,16.976341979804783,10.57879230693984,18.19765990540429
5,15.303226144544944,11.269270623104196,4.771610780780631,1.682166416973143,2.1339040828320233,12.36264982202501,1.3454143900738034,6.4933740194476375,1.8496430705681548,0.34115472314593903
6,0.6170318262635959,17.16803594176883,17.394624183742707,1.0554151679930108,12.747761649503504,6.489664726669798,0.6576970141930842,4.134624365865364,0.5754739433376183,0.6008331037453215
7,2.386052521787712,9.699382884774534,13.235407773633636,0.9589700252023142,20.930204009213448,20.585005846735456,21.13969724191231,14.399219696122282,0.43856099710120633,0.8304276825335548
8,8.997247192421042,0.5569393387798445,20.78733887309313,14.701595466151554,1.36767297430294,7.287154823645495,11.523592280946398,3.369063177269961,3.306586686627174,10.880202810598666
9,3.920520686804848,2.885237429090567,2.932775970777533,3.4948345180004456,7.639634371609575,0.37566038502451926,0.23699259043115425,6.907157812580176,1.0958455820210142,1.3769831180922167
10,0.4798840437915558,11.26643656917792,0.8405846528193321,1.7715478539390366,11.267758418638559,10.409072676146813,1.4441142132156881,2.8922826352894075,3.0826139177412237,0.9778056120175275
11,16.741341918896754,1.355854269344649,12.54833905694153,0.20676586729381377,9.611299140122002,0.23977981132680057,2.3245553155329888,0.7356540327412184,3.3111057461643814,0.44883824343205453
12,2.5435973536435856,7.5222842447416545,3.0516191820152345,1.1386279266248331,0.8615693386531325,1.6574357901880228,0.7694884531890674,0.5816991306685627,10.459296682881732,3.709571795382419
13,3.791108001860865,3.3553097076302265,1.6328995376708015,0.4220644741447992,0.3931551097299476,14.83879536636568,7.627404339257384,3.8196020790328964,14.185128146106777,3.3565436389898555
14,0.45586195753651454,0.593751428156855,8.96255251540988,1.3999721564138088,12.593175571159055,0.6524361822074292,2.8947069869984094,13.830913286469684,5.297959119811727,9.391857106399407
15,3.074217200826573,0.15243737835121302,3.913866470962398,13.677147624245638,1.221922565261479,0.36007108146846767,2.941980508236598,6.317582112581059,4.504353292292185,0.9470390247979198
16,0.7637063101554685,2.3124717101773045,0.49473954148505145,1.2691156927144318,5.742009964009679,0.16647098435599758,8.278761321313318,0.4331005549838885,1.2350415392706418,0.5883859403887031
17,13.57551818980093,3.3484075070479467,1.1340067221441257,0.1977650314197019,13.078640004007422,3.5257505925717476,0.18212760663959948,0.9481258513242201,0.8037479811336777,6.577449101557896
18,1.3792385818318342,8.716660723840432,10.788924819109784,7.773150236550487,18.17064974229503,1.7290559958776823,10.349838844493847,0.3090302505715915,1.2710641585932525,0.9776666241916313
19,4.059574336144119,6.712226966156585,2.799720419376507,2.9997071618834372,12.7197636761248,20.31051541331724,2.0859297345260894,1.551289478916329,12.280296490434859,1.3519243344330232
