,sphere1,sphere2,sphere3,sphere4,sphere5,sphere6,ackley1,ackley2,ackley3,ackley4,ackley5,ackley6,rastrigin1,rastrigin2,rastrigin3,rastrigin4,rastrigin5,rastrigin6
10,0.8797516387040494,0.6393434670796432,0.3843660626228738,0.5675530716410894,0.5027600302526158,2.7334387553408535,14.345323850154571,11.290511866520129,11.409506519049454,16.120683614408446,9.662114648933864,17.917996595855705,11.184264931425565,4.235952707528555,5.142924063176748,6.956619589069993,4.97291312775463,14.289366507341082
11,0.8349768004528645,0.5151294872608727,0.39481080310729166,0.5546859609360291,0.4552553972828088,1.8374562605850866,14.278722537851525,10.752612837047042,10.707155135677148,15.794754021939335,9.134659116261687,16.73499150177999,10.315319714974512,4.159688086223079,4.609731908136199,6.38179405763213,5.2870988145726106,13.66230034308973
12,0.8993029711934877,0.4770687018194518,0.3218182893194737,0.49082065356104715,0.42929807217787613,1.504219006131009,14.186533044611059,10.215504216863863,9.81089119911439,15.291692984885717,8.770779402464978,16.56762994518761,9.478308693334359,3.8035757176045157,4.377698698310736,5.8339157635495384,5.1011269963599375,13.157698672163772
13,0.7894137542757689,0.43999394938388114,0.32201515073796494,0.43903012461110613,0.3755824011643361,1.3559033520489412,14.10432770736025,9.528763378044168,9.021745479442368,15.132011117823254,8.439806631928715,16.616056221726247,8.446895538705306,3.581798547673756,4.343637768886895,5.561963515796025,4.673687196016519,12.851029527222767
14,0.7352999669174566,0.3936851521692154,0.31818854027880966,0.4551768619865955,0.3314813057141823,1.0217736850019243,14.120679743004668,8.864112180498513,8.095958197989649,14.730888409023674,8.20241243476548,16.629745493114843,7.28051206831842,3.584073448403572,4.386083800409276,5.4202765900318655,4.456228522039424,10.594924485258012
15,0.7424545207493137,0.3558882007943036,0.3150685313964169,0.42516103591592075,0.36727039623011226,0.9496743264955722,14.043495868852176,8.44888729415541,7.439168672182527,14.577487691820497,8.06343471804753,16.623209912613394,6.534392594038205,3.547435885479268,3.948640797460508,4.99950622246867,4.160252344688294,10.259274350157408
16,0.6822033360272799,0.36384885085025587,0.29737858130085665,0.3575405796960121,0.40422651914986973,0.9566910326812567,14.05052719951459,8.320105069090948,7.178966584328789,14.575193381856394,7.6835334533943485,16.643629888163442,5.853341312278749,3.3495279998767247,3.8957635192007993,4.517996892559948,3.9485644256092804,10.101150413371144
17,0.607364702306244,0.3184783173358887,0.27789774062573575,0.4247649500958646,0.3170509081899515,0.8969623040330085,13.995534941684223,8.132124372599291,6.906002645457896,14.498810366986572,7.365716253975404,16.435124820564067,5.276395919948753,3.1353145678415655,3.3981635502748953,4.795584253132576,3.6752269710514676,8.634975625753773
18,0.5769112027059476,0.2875942494984656,0.255755132861463,0.3551142979291448,0.31173406882083493,0.8991059666870236,14.02774425981361,7.928702128041055,6.742087756564006,14.214534209105219,7.228138166763541,16.52971976222137,5.226596235258331,3.1687148062037167,3.4889150032613876,4.071633034774661,3.7278010091128477,8.363936079286361
19,0.5520407430279999,0.29917105375138137,0.2535283747650542,0.3777903016092151,0.3201538909080303,0.8805094607072563,14.071176938069943,7.670213823335746,6.418573694950642,14.038496781324607,6.994254248905785,16.359921616595056,4.6990723484526935,3.160941201071047,3.4691706588759788,4.151040540935539,3.5932665664506436,8.500136467379242
20,0.5146012433757587,0.28639173201270507,0.23519182650817255,0.45167734606811194,0.2862685971904354,0.8887605247826974,14.068214092439169,7.537583290910699,6.136526833528628,14.00506889351261,6.826678866336946,16.412429016331455,4.8708058369423695,3.2284293231944807,3.2762981064098975,4.400734883186729,3.631423903483298,8.485536711809667
21,0.3922731785943672,0.2820418855867688,0.2371168051389036,0.4382624803049498,0.3006108410257361,0.8942044624188543,14.030515055624168,7.4027485714767804,5.81543544046656,13.969850834231977,6.512116071167826,16.363475037986706,4.573009253372109,2.7701927395595916,3.227460843786903,4.126252964818867,3.3883996835135077,8.446679962998711
22,0.3329364500710827,0.25348796982862587,0.22476297459490963,0.40851435490570615,0.2710771977473175,0.9100313144274607,14.028170270598917,7.1601266868582725,5.562146890094508,13.974915439661109,6.271627409880373,16.365859573958737,4.50706340810172,2.3916087753219823,3.306188968345829,3.6987762203783596,3.5100070233896665,8.53846683743102
23,0.32067375338884196,0.26560450110111067,0.2267842609063579,0.38118167826144267,0.26304828224821747,0.8932201921769254,14.01793029863779,6.987153574434122,5.357047532778861,13.937140095936844,6.087432766587393,16.36555846553033,4.6527150240365645,2.5292699010099544,2.815571500625991,3.6769538664411114,3.431329046067794,8.307813367659364
24,0.3108373919402224,0.23257379490867064,0.21487321756124644,0.31645856636744885,0.23916734783513277,0.9124739715781611,13.95498838874694,6.810311569585721,5.2608826525447245,13.943519300153941,5.930864697196586,16.369623499457646,4.46585830863034,2.3278938855998765,2.655140981623746,3.5148608376042647,2.9618039703084573,7.976149188559748
25,0.26985632245770186,0.2176295404053954,0.2189425723315114,0.21822752183005623,0.23015352285290103,0.930625951002004,13.887396606421428,6.6216313488886955,5.115296088522145,13.944717976939112,5.759382219972787,16.377774341018,4.032765402398473,2.3694957365872695,2.477514414361968,3.6758409387673368,3.128718815236976,7.220201434546867
26,0.2350160691165423,0.24692159164469082,0.20908426532402577,0.23294983422996052,0.20022077924029377,0.9175956862041682,13.907450411436452,6.3632128881427406,5.047732727420789,13.95471695698105,5.642680357179685,16.363773482346684,3.7423642306768365,2.1312612448591772,2.7416963704317014,3.2182586828066677,2.98873413299201,6.952835791852708
27,0.2933980531888135,0.25019443373650735,0.19191166120805173,0.26159986858409295,0.2008705302659235,0.9236320531494082,13.894407504366663,6.165765906122259,4.972329696398281,13.922014188686243,5.487355403635782,16.36472525940085,4.136862703298674,2.2659680134545446,2.7695401094328407,3.4818684072999977,2.7897965420712056,7.2446960942891945
28,0.31715035996047464,0.19768243044066652,0.2212593482608393,0.29683466056523844,0.18461806326798674,0.9118854897742923,13.845848211774783,5.985523745346127,4.8863983031215925,13.873165938512386,5.360755072579906,16.368875698493365,3.86489454439259,1.8164880743908962,2.431687517307691,3.9558209806667115,2.742219606822858,6.9074759316053305
29,0.28461395774458714,0.16314345549270598,0.20735369222165465,0.283988039452268,0.22174476596327133,0.8983989664912251,13.897689776499998,5.754860204253143,4.718073617425164,13.755870145624915,5.258928969685469,16.34707985554082,3.922810515307268,1.8771323515374436,2.61921778634506,3.6360139516304835,2.748662046597084,6.65769565492632
30,0.24179194083715322,0.16319121520583582,0.1599224171468338,0.26295720202336376,0.22605845560144688,0.9101327328693122,13.938942492848318,5.532783284759855,4.640124286586392,13.74126729777746,5.177170839014414,16.353408894953063,3.9999005739056677,1.9591662373427383,2.2956310328417393,3.2069326074039117,2.725401816073231,6.9444832917388055
31,0.21404095121830968,0.19937440154450764,0.1480939020644874,0.21182683777281155,0.1812466149444724,0.9132550044010248,13.91956719068312,5.318938417819844,4.518469127624704,13.731139632960241,5.050426232480232,16.324799334152083,4.013067340279768,1.9822297809775535,2.0450029747526814,2.895597843816799,2.1245168088646142,6.678703270535519
32,0.21776732861947806,0.1954597919397552,0.17802931377097145,0.22697172121861434,0.2150863302513421,0.942860837591116,13.880359315004682,4.988170865111153,4.224033088265386,13.732894939637077,5.017940614121978,16.308169273062752,4.153327672554914,1.8434935598912214,2.240438551619326,3.1644463565504006,2.1174121119493163,7.004171384530092
33,0.21278227173208672,0.1863756457016424,0.15826469794271952,0.22946547129445452,0.15987954647034147,0.8838275589530535,13.795149989647978,4.639347578368489,3.9651162728934017,13.688438520780792,4.962881862554175,16.3396463364038,3.950118306209646,1.6684786297632066,2.0214830117123683,3.106967276529804,2.0741010840099094,6.833366494507871
34,0.2279315405791551,0.19548027763419748,0.1411318581226963,0.26923831494359374,0.1584198213867444,0.9084182905216155,13.739313351106443,4.428944669488862,3.6434223445977816,13.64039802524006,4.903912194624256,16.357752887014076,3.867367576627017,1.8423381498308615,2.09841169330614,2.8653221105962023,1.9061197279105144,7.080569339661956
35,0.21215151607032548,0.24059769541649048,0.18663938851775036,0.17910173709951493,0.1844361879824549,0.8999627030246533,13.746455370251926,4.250972041678246,3.3959326330202813,13.605620781707472,4.816416405605727,16.355018792971666,3.603765464297271,1.707587897954399,2.3079005127665035,2.8421710530317226,1.6901757917349503,6.551612491040541
36,0.17342702569919766,0.19728100383621014,0.16331309795833643,0.18208824237304003,0.1913690622924633,0.8711128900460572,13.703953961497424,3.9729109624087506,3.259540750545664,13.613232950576451,4.764417417871062,16.348046180410876,3.672603314096231,1.4628600209282547,2.247332695484281,2.8797196676605146,1.8080835162420066,6.294171252602181
37,0.1767855555517769,0.1670591060453637,0.13128592603850217,0.17624346900818083,0.19327413814455094,0.8950227797517568,13.692445413257166,3.9208507402196076,3.1175680823379825,13.611624788500972,4.686395139437711,16.339651794744707,3.395117621874486,1.5390547748321355,1.9845606000861284,2.9560791052708515,1.8270005199441848,6.446805447861249
38,0.15663710161597774,0.2025946879523889,0.1411073198903518,0.1804600850137927,0.17969722950235822,0.8917558462969074,13.644026607517091,3.746291792574554,3.1568976874703014,13.557078932937705,4.569536422913844,16.296700850285582,3.122300468580376,1.474384303746602,1.8919402646497143,2.85197726713256,1.7334006091211003,6.459830423296258
39,0.17096579464304942,0.17970411430594846,0.15024050386229987,0.20976302737000987,0.17439212508869387,0.8767647194664143,13.525770728012128,3.5829452049342785,3.0427607679931783,13.503263401199527,4.361809206751824,16.25908031265454,3.0259963431689676,1.5720818871731654,1.9648852058844402,3.3012813692403804,1.765487311010243,6.391114212521275
40,0.1789556888203879,0.15711964265092065,0.14694178829814736,0.22924525303117704,0.16722881820690255,0.8894993807011232,13.537713026379546,3.377025366250656,2.930497295603618,13.443322657569235,4.251142498371954,16.253287475432906,2.9590639681882798,1.2822713242741246,2.1908456727972068,2.974003193643867,1.7154853220843862,6.284922362488542
41,0.2202562785783137,0.18014896955918253,0.12995187386254275,0.24871448913323654,0.19227968709752183,0.9285087724208555,13.560498629504494,3.258291702707401,2.8095012585702115,13.47132816298848,4.24857725088121,16.25851435099136,2.9853753952736497,1.3229379433206598,2.0958940635078935,3.0242509231028007,1.5211026702071275,6.452255806589124
42,0.1885796165947971,0.14404564029740297,0.1195600225117891,0.18656290055120564,0.1727311353299938,0.9537011719654596,13.542428543153553,3.1763558067464666,2.7447091642773342,13.524107099806926,4.168764745817049,16.25722940305327,2.841630106653836,1.4820816049177319,1.9112952274209594,2.7934468714498797,1.6173685728772367,6.345896114108512
43,0.1455410012301416,0.17825542187362778,0.11460894459765121,0.18554614398194857,0.15284340397791846,0.8828901824614608,13.597273672554124,3.174187403341827,2.6916568778151975,13.489199839555667,4.079779934340923,16.25184932648665,2.749393398557956,1.3288562720594868,2.035528933609322,2.4231882140580767,1.635510223250909,6.341098198636038
44,0.11355635638623743,0.1543873538252549,0.13963501914869436,0.19954904974351492,0.15344678773941345,0.865414102279314,13.57462287938527,3.045377626178502,2.5906638195398513,13.445357438356066,3.9987882250104185,16.262363441903528,2.6600253179542714,1.168740941860715,1.8290056736480023,2.6487022116221253,1.5113504398295083,6.411500631299598
45,0.16370063594638035,0.14193494248974353,0.13730983169619304,0.17521442528379536,0.17976072750102462,0.8315584819062108,13.57136423528325,2.9691721547809693,2.5078419027875247,13.392355475108133,3.9031393431555395,16.21745093187782,2.729914997498579,1.3079849333570381,1.9731967634223522,2.491118056460415,1.797533231248075,6.344656103069317
46,0.1709930549888879,0.18171702771869203,0.16602041989083277,0.1781477271588499,0.12791574311168227,0.8700807747660841,13.510619777067742,2.9344845150889904,2.3108625096095445,13.317924339565607,3.8342666254978184,16.2192378930716,2.7047831099219573,1.3107434343081557,2.1741570886403836,2.759582574460251,1.482987826426671,6.629407369036687
47,0.13905559315003702,0.13986559798213644,0.14299524796580992,0.21634908270322245,0.1444454757309097,0.7788163057235453,13.499829979777582,2.860052862845156,2.116411400281098,13.32139809437274,3.6050202352011547,16.22494990171989,2.6132116662887075,1.3805603796427295,1.8256373965440365,3.0294844573151902,1.5756313839784652,6.429888921251664
48,0.1869797034119978,0.14596781226099262,0.18414566714526845,0.22337897877560392,0.16193439328430112,0.767741002153647,13.485113474309596,2.7704062452993323,1.9878063111427173,13.344542761026839,3.4476739323050096,16.21316461678262,2.5652954577260942,1.053282805976898,1.9015924175187586,3.100537463584749,1.5043306774248064,6.48461577585847
49,0.15713350775247426,0.13040779183413495,0.1407515522912573,0.24882397690052294,0.12454369604374219,0.7908062315059683,13.430413377568893,2.690116678915862,1.7852555940861374,13.303195880593094,3.2253744244396088,16.221634037231503,2.569005972465295,1.1959267593552565,1.809649279520159,2.489066089023756,1.5750684646738318,6.861678284167015
50,0.17033319743871594,0.13513477445156402,0.1033478821703965,0.23319229134001693,0.18830727527007776,0.7773072091984367,13.352275956693523,2.7301483866710337,1.6479053943889803,13.258344361441242,3.1198752017506766,16.19893119858202,2.4475000430293905,1.1580375152433635,1.8664672585111042,2.3195490673372543,1.8225274725475091,7.126863476306596
51,0.14358524586276478,0.14731689159314024,0.11576110005763018,0.1991582296633923,0.1885631887813342,0.7867438306228175,13.413692551140489,2.655951415628997,1.483097375724677,13.16881549617446,2.9835423752543746,16.18485101597181,2.5945926237864207,0.9814366750019532,1.9565605301934041,2.4226765649150814,1.573352969518695,7.295877510203049
52,0.19289641960897652,0.10667288145196921,0.1852889693089133,0.17477664588898506,0.16875393753489717,0.7523024995553126,13.456854122276283,2.484431650859915,1.4392720537324317,13.230056129968919,2.808061889267557,16.171908514735065,2.6419483194712186,1.0853633632782524,1.992970728216962,2.1676248578404373,1.4597277053849942,7.078412293811309
53,0.1605515215412524,0.10872633189035877,0.2000323158419095,0.21004966916996506,0.14397476038554155,0.7013172353351846,13.36972750075518,2.3745253567710707,1.355386663753062,13.139466169423986,2.587243737766868,16.184050133155235,2.4414754761623216,1.0294268233038495,2.1650212063847536,2.209229208628389,1.2910788250079708,7.127296577410759
54,0.14934555649721384,0.16313370626052523,0.14225467248873958,0.24101516832474673,0.13896386966075078,0.6042463626359627,13.32328849562025,2.3478779515089867,1.259099917187156,12.987731741555297,2.504546565729631,16.162113493632813,2.205280733742683,1.2154634985024457,1.750983298329166,2.62723147390167,1.3180447692375927,7.040110978953946
55,0.14177765314977897,0.13445449403736998,0.12324012782045395,0.27917199130150194,0.16154717132641053,0.6079961585221344,13.229794871004298,2.216730459333406,1.2389062261323698,12.909441108641483,2.4611410996713228,16.169053834252104,2.319307562357048,1.142918623150116,1.8121037796528974,2.469420191029973,1.4757545950677302,7.201144238875337
56,0.13021634011966116,0.13907958176996213,0.16215931714156906,0.3014313000658675,0.12060295513631306,0.6992919033275664,13.015149388461627,2.0458906400474364,1.1748433878108666,12.856847094881038,2.2661239401707336,16.196015484230706,2.4860800451939573,1.189864296362107,1.9927807256294574,2.7307825513076636,1.2572790305365704,6.658227787048917
57,0.11581925023866743,0.11972369324217666,0.17523878364780054,0.30987741073468317,0.09979164065330304,0.6795363306658656,12.975687724244642,1.9463102357248008,1.1435798051984918,12.745036786129623,2.2079259519761822,16.242899326193363,2.148662338982107,0.9425782025231433,1.9228319687999584,2.407990268271367,1.2770502674527073,6.290738892189154
58,0.1498216082298232,0.16628617795152284,0.13674519342009403,0.2661381218293458,0.15165816254717496,0.6281591505591297,12.927466881728751,1.9374859008738767,1.0133426856567647,12.682708577479506,2.211363542913472,16.26753032074055,2.236312462085418,1.0295526271627167,1.688871551220203,2.2384075511261226,1.247969146725646,6.261054622342088
59,0.13186169178578644,0.17530857585446846,0.1482640264078913,0.27507294135234167,0.10438693461150501,0.6579221774844944,12.823620280772843,1.9101410751132708,1.0007665051092618,12.575128743248886,2.088956339746235,16.262800843950338,2.2701465998220103,1.2003402870746849,1.571048279266379,2.164502808243781,1.2824497670382893,6.166412126022598
60,0.09649831006844431,0.12606286726222157,0.1604600931069644,0.21436460693106935,0.15380774020241098,0.6898427849362605,12.661221623580449,1.7350307786985968,0.9292980494066148,12.42501597120335,2.0722241538860358,16.26085413186583,2.127926724275945,1.0095298879666152,1.6090403224751255,2.3421374447198486,1.350890877722493,6.080004371928003
61,0.11676675855000107,0.11968395815288901,0.180114700085811,0.22957455499840948,0.10318843186023754,0.7464709034829727,12.636310297170766,1.6821350858650497,0.9185679643601509,12.451694983249308,1.9976611565683862,16.206013375245824,1.998892682740605,1.2368119708274468,1.6754584881940189,2.6736665111996083,1.384486144949376,6.166951414426981
62,0.1512310139783955,0.1167483119031438,0.14494241639899524,0.2490515937710251,0.09835116525044568,0.7489864285206,12.578254952474245,1.5392276195338914,0.9181965535555973,12.387869353579894,2.0119635975343533,16.233461429649818,1.8966098986793132,0.9738537389700056,1.4673009412637243,2.4869308526084537,1.435990885714461,5.93648379683126
63,0.13706290537900007,0.09738364240662198,0.12455248322226183,0.2771508071320233,0.11543020105167208,0.749939306551161,12.54139580464862,1.39512133695816,0.926027614332655,12.252640867325825,1.9173225489122239,16.20893650604148,1.9603593390044995,0.9536584324015711,1.5096916709385688,2.54320037999051,1.1567234051476079,5.64062789194805
64,0.13930359430310651,0.09285162539883417,0.15298995184479713,0.22447243655910967,0.09258099881527926,0.7212917067784252,12.496446168552861,1.3158648140390357,0.8414786717306562,12.149866854977398,1.861555693520915,16.143990773073664,1.9415386144897115,1.1280666586140182,1.6790474357332368,2.8474331472820547,1.1646768469505493,5.605555105168207
65,0.15285947386169058,0.10635885840492279,0.14557741784075573,0.21054852794905568,0.1127373576128502,0.6655524092291213,12.454095389420045,1.2969978296242084,0.877284771835428,12.063202345558228,1.8515064972378827,16.21672467380972,2.182161340776799,1.1951628174391642,1.850888113836835,2.519450547689753,1.2040835088569977,5.376994828090723
66,0.15621839943210616,0.13244134433463617,0.15937874538195385,0.23312103743559215,0.11667062574271767,0.6651869774431478,12.457757153930855,1.1707243384828976,0.822192880529383,12.083403433825358,1.8046879859200189,16.180798517027064,2.060572663415356,1.1802829937546682,1.546395411378659,2.1195204228387476,1.0679163400962275,5.276560584716834
67,0.13929206255804374,0.15022791363862278,0.1272449711682314,0.18008554356360904,0.10230786471851332,0.689701281123717,12.478924245300822,1.1656771614019956,0.850629252534915,12.198701018076795,1.8207649642069796,16.21928174698124,2.0292614001264,1.2017763553371439,1.5725909354857592,2.400178909678383,1.2792541085458788,5.588723129336556
68,0.1410261867694415,0.15395446360396126,0.1353806592887991,0.20496612290321922,0.12097738782290399,0.6811405125135666,12.456534006151225,1.1555061713058847,0.7521447597751589,12.146070416473998,1.7642958396037862,16.153173928334628,1.9772232100755935,0.9994720758006339,1.6069557279808748,1.9735614746216061,1.0084279698411929,5.54786316183325
69,0.210549542285937,0.1531980313970409,0.10680622017339661,0.17895858684381602,0.1101941418038038,0.675876607620391,12.432380416498395,1.1272905273518756,0.730883019391009,12.014178664091954,1.730238124082834,16.118782704956125,1.9931029297214828,1.1695673780824958,1.5591771662045733,1.963518314281778,0.8813306183060957,5.410438995942632
70,0.1457740672378478,0.12874737556977264,0.15243500809882862,0.17929641357965143,0.14288208376421302,0.7269629930710775,12.343038276030954,1.08998929900601,0.6793214865196326,11.933271811952881,1.734572726033211,16.078736117530507,2.1286330148575567,1.1729625391015603,1.3490004034801515,1.87264352245031,1.0711006071956757,5.69983438411859
71,0.13520601569173946,0.15146653356787693,0.11130437648032407,0.22192498419628626,0.16082826803812292,0.714303411133827,12.227252003159023,1.157690959912824,0.6454453148020014,11.874509803021079,1.6832010542200009,16.0850472424509,1.9352010049796846,1.1427412170499647,1.4333750811766257,1.9140645113416437,1.0406775873465548,5.522951849510171
72,0.14158662646711043,0.15317808014847023,0.12166695340692694,0.20203557132079558,0.15786195852637028,0.6714471585310295,12.203088663143063,1.0790486024972936,0.6311464408814941,11.843486796567385,1.6652804747953123,16.13064474052142,1.9998343783712944,1.2233461404161878,1.3883996786958002,2.027469131216054,0.9717579480006373,5.6088252846952535
73,0.1406746704902049,0.12984583301971217,0.11010893891204647,0.2622664567611858,0.11386308563636253,0.6163578301798969,12.13726586764312,1.0185472819377466,0.5930241748082155,11.797033682255035,1.677945499023977,16.145840496086098,2.1266812475427335,1.0924574303928754,1.4929294178364534,2.230943383031815,0.9765140120415212,5.249168363827334
74,0.13552570667981567,0.15513206464781,0.11906044587305833,0.23800882047967317,0.11974666710421844,0.6537795926339453,12.012497576667252,0.9569975191950567,0.6401326661139772,11.718569743243549,1.6070458001259513,16.16580838489579,1.8665394546956922,1.0881130070480576,1.795871644286851,2.1447616319179046,0.7817839334169759,5.3632173123894775
75,0.11993845080915641,0.11316040525678794,0.15650657208777946,0.25955193279297795,0.11088437218206906,0.5217870597747336,11.953699170520256,0.9328160717557319,0.6274685408719813,11.65000892853143,1.6490062714538514,16.14894121898693,1.9334818117707022,0.8416897999098009,1.5452726125539296,2.007399943274508,0.8812503513029007,6.323496210368355
76,0.16642988932387298,0.09890440039420313,0.13224063348086462,0.20907742855579653,0.12489325042479733,0.4619616076129242,11.8861449871882,0.8822082857791305,0.6110926546501274,11.629304279776196,1.6108085627761775,16.12825812738854,2.048636292223118,0.8820337344537077,1.595231776800512,2.0573242526268576,1.2137944368143212,5.601300696067223
77,0.1599709252798723,0.15721843840560135,0.12337869863824628,0.22549173995654534,0.1068687087152711,0.47715565284573547,11.921297604887958,0.9620140887087911,0.5303140340173095,11.616930043893849,1.615834642669164,16.14592256982055,1.9691383442638286,1.3721981035003568,1.448668613116646,2.339495274302254,0.974717659085775,6.453222327173312
78,0.18104005920612606,0.12052892014468353,0.12905622494235397,0.20678326982972414,0.12859522224779033,0.4747195485248552,11.928219143637726,0.9132199068214298,0.5178119480819844,11.71459233858064,1.6114578088294398,16.184575904048,1.9081767076666345,1.1941837182730812,1.4166095743340197,2.2761480876008107,1.0592354740972851,6.533329703238702
79,0.12886522296185351,0.1649555537931551,0.15410432567050752,0.1501936787471679,0.13374340129170564,0.45458885568652097,11.910286954540915,0.8231192034226849,0.5546562689405765,11.629673784713223,1.641576776466335,16.05734530025851,1.8055570102685958,0.9630381607957839,1.657079203268132,1.6806521210875118,1.1668379605265164,6.402094958023807
80,0.14601238620132306,0.16826937654558918,0.1414037351027201,0.15921823457519432,0.1339469274219758,0.452916403021361,11.88485203735703,0.7116627484000122,0.5315292065777785,11.52743447246489,1.626633344458196,16.165271039732485,1.6155286931125268,1.0234686139558649,1.3064505255364174,1.8507732573914613,1.2391714021795006,6.060176483918479
81,0.1726224131942151,0.15494069668815344,0.14544476540501325,0.18302866326873657,0.18611863887607868,0.4321333743861042,11.871038945168767,0.7564536160541412,0.5411417250775349,11.493385183934093,1.6374490986565262,16.201387778038907,1.817325268637957,1.350250673799593,1.4372914895582536,2.294540242671791,1.3436928900428715,6.137557911721303
82,0.12688838460053997,0.13840761011315722,0.1345681014702222,0.18591120663948807,0.1376010250053943,0.4210210912498173,11.907211852791363,0.6665476641924462,0.5175690823686416,11.544142914908322,1.6098838431761895,16.24035939315832,1.6644515800144233,0.8272656072174019,1.2369830563094404,1.9915699131118074,1.056569344172868,6.253581310521584
83,0.11498796851840576,0.16373244008757598,0.1510994298118333,0.21755635435770776,0.11477540718094421,0.40965842027614696,11.84077816901716,0.615314792767364,0.5480646251713861,11.552687203428295,1.620292170324484,16.28037937277402,1.6764531521811463,1.0619316313970089,1.4401031857294653,2.3326251086925316,1.1271607679865978,6.30617960001617
84,0.12416599419632998,0.16728682365576403,0.15667104375190008,0.1824811616546349,0.10213856090868885,0.4581011756370369,11.765504655557038,0.5910666091200372,0.5258184900872014,11.548239033878257,1.6060867944714587,16.266834128439857,1.6739911516170665,0.955310279963412,1.4020620270727164,2.3296300773031313,1.0328903462158827,5.339788899481934
85,0.1650855301447326,0.16801349768717028,0.14964328625626522,0.17117667441192566,0.12672431235690076,0.45744128115729393,11.824665067955895,0.5847300543412027,0.5219393231641045,11.461116208196543,1.5465931002942437,16.229331191727745,1.7142877037708548,1.1629930035437521,1.3303663594018214,1.8146260173794364,0.8162242786758076,4.987319004612333
86,0.1697940505251568,0.13702254893434979,0.12411438831069406,0.17056186993764982,0.1432215641352887,0.4025880927569324,11.75291581477635,0.5144193420845001,0.45978119148039875,11.453835749661472,1.5462237546573963,16.243874720767042,1.825992381325467,0.9963210440107864,1.3011842741502568,2.218017457274727,1.0270414894735818,4.81709528758603
87,0.1441721678609162,0.1898668530130078,0.13176437054869086,0.18515981962993405,0.12762323171530957,0.4287148405185941,11.721839749915542,0.566930576575292,0.4194702017971375,11.510872974837046,1.599842663851311,16.228192824157013,1.5848281908386332,1.3251204303114483,1.231916747335728,2.088089838497334,1.0225163560755497,5.2022662560912964
